"fold";"method";"metric";"val";"dataset"
3;"Ridge";"brier_score";0,208773726235279;"ILPD"
4;"Ridge";"auc";0,840579710144927;"ILPD"
4;"Ridge";"acc";0,793103448275862;"ILPD"
4;"Ridge";"brier_score";0,138658252096577;"ILPD"
5;"Ridge";"auc";0,671794871794872;"ILPD"
5;"Ridge";"acc";0,775862068965517;"ILPD"
5;"Ridge";"brier_score";0,173917651062624;"ILPD"
6;"Ridge";"auc";0,677631578947368;"ILPD"
6;"Ridge";"acc";0,655172413793103;"ILPD"
6;"Ridge";"brier_score";0,206006575954426;"ILPD"
7;"Ridge";"auc";0,57819225251076;"ILPD"
7;"Ridge";"acc";0,706896551724138;"ILPD"
7;"Ridge";"brier_score";0,205390415867157;"ILPD"
8;"Ridge";"auc";0,716279069767442;"ILPD"
8;"Ridge";"acc";0,758620689655172;"ILPD"
8;"Ridge";"brier_score";0,176112824898408;"ILPD"
9;"Ridge";"auc";0,792929292929293;"ILPD"
9;"Ridge";"acc";0,620689655172414;"ILPD"
9;"Ridge";"brier_score";0,207477756788481;"ILPD"
10;"Ridge";"auc";0,745535714285714;"ILPD"
10;"Ridge";"acc";0,724137931034483;"ILPD"
10;"Ridge";"brier_score";0,178572966266476;"ILPD"
1;"Boosted Stumps";"auc";0,949832775919732;"Ionosphere"
1;"Boosted Stumps";"acc";0,944444444444444;"Ionosphere"
1;"Boosted Stumps";"brier_score";0,0607099219802268;"Ionosphere"
2;"Boosted Stumps";"auc";0,948;"Ionosphere"
2;"Boosted Stumps";"acc";0,914285714285714;"Ionosphere"
2;"Boosted Stumps";"brier_score";0,0734730441809;"Ionosphere"
3;"Boosted Stumps";"auc";0,985507246376812;"Ionosphere"
3;"Boosted Stumps";"acc";0,942857142857143;"Ionosphere"
3;"Boosted Stumps";"brier_score";0,0502988602447674;"Ionosphere"
4;"Boosted Stumps";"auc";0,928104575163399;"Ionosphere"
4;"Boosted Stumps";"acc";0,857142857142857;"Ionosphere"
4;"Boosted Stumps";"brier_score";0,113896456129201;"Ionosphere"
5;"Boosted Stumps";"auc";1;"Ionosphere"
5;"Boosted Stumps";"acc";0,971428571428571;"Ionosphere"
5;"Boosted Stumps";"brier_score";0,0164112089740764;"Ionosphere"
6;"Boosted Stumps";"auc";1;"Ionosphere"
6;"Boosted Stumps";"acc";0,971428571428571;"Ionosphere"
6;"Boosted Stumps";"brier_score";0,0184515258390118;"Ionosphere"
7;"Boosted Stumps";"auc";0,988;"Ionosphere"
7;"Boosted Stumps";"acc";0,942857142857143;"Ionosphere"
7;"Boosted Stumps";"brier_score";0,0411844719312705;"Ionosphere"
8;"Boosted Stumps";"auc";0,987179487179487;"Ionosphere"
8;"Boosted Stumps";"acc";0,942857142857143;"Ionosphere"
8;"Boosted Stumps";"brier_score";0,0479421729030043;"Ionosphere"
9;"Boosted Stumps";"auc";0,959183673469388;"Ionosphere"
9;"Boosted Stumps";"acc";0,885714285714286;"Ionosphere"
9;"Boosted Stumps";"brier_score";0,0821896429576882;"Ionosphere"
10;"Boosted Stumps";"auc";0,977272727272727;"Ionosphere"
10;"Boosted Stumps";"acc";0,885714285714286;"Ionosphere"
10;"Boosted Stumps";"brier_score";0,0760679417463054;"Ionosphere"
1;"CART";"auc";0,884615384615385;"Ionosphere"
1;"CART";"acc";0,888888888888889;"Ionosphere"
1;"CART";"brier_score";0,0996082115086521;"Ionosphere"
2;"CART";"auc";0,944;"Ionosphere"
2;"CART";"acc";0,914285714285714;"Ionosphere"
2;"CART";"brier_score";0,065627172950808;"Ionosphere"
3;"CART";"auc";0,855072463768116;"Ionosphere"
3;"CART";"acc";0,885714285714286;"Ionosphere"
3;"CART";"brier_score";0,105343955995662;"Ionosphere"
4;"CART";"auc";0,800653594771242;"Ionosphere"
4;"CART";"acc";0,742857142857143;"Ionosphere"
4;"CART";"brier_score";0,222018807955309;"Ionosphere"
5;"CART";"auc";0,992753623188406;"Ionosphere"
5;"CART";"acc";0,971428571428571;"Ionosphere"
5;"CART";"brier_score";0,0271424614104475;"Ionosphere"
6;"CART";"auc";0,941176470588235;"Ionosphere"
6;"CART";"acc";0,828571428571429;"Ionosphere"
6;"CART";"brier_score";0,103304064979235;"Ionosphere"
7;"CART";"auc";0,968;"Ionosphere"
7;"CART";"acc";0,942857142857143;"Ionosphere"
7;"CART";"brier_score";0,051200053166032;"Ionosphere"
8;"CART";"auc";0,972222222222222;"Ionosphere"
8;"CART";"acc";0,914285714285714;"Ionosphere"
8;"CART";"brier_score";0,0613464564685137;"Ionosphere"
9;"CART";"auc";0,903061224489796;"Ionosphere"
9;"CART";"acc";0,8;"Ionosphere"
9;"CART";"brier_score";0,145079347939079;"Ionosphere"
10;"CART";"auc";0,888257575757576;"Ionosphere"
10;"CART";"acc";0,857142857142857;"Ionosphere"
10;"CART";"brier_score";0,109986520480726;"Ionosphere"
1;"ElasticNet";"auc";0,822742474916388;"Ionosphere"
1;"ElasticNet";"acc";0,833333333333333;"Ionosphere"
1;"ElasticNet";"brier_score";0,130407311426558;"Ionosphere"
2;"ElasticNet";"auc";0,94;"Ionosphere"
2;"ElasticNet";"acc";0,885714285714286;"Ionosphere"
2;"ElasticNet";"brier_score";0,105997992125401;"Ionosphere"
3;"ElasticNet";"auc";0,934782608695652;"Ionosphere"
3;"ElasticNet";"acc";0,885714285714286;"Ionosphere"
3;"ElasticNet";"brier_score";0,105021866103254;"Ionosphere"
4;"ElasticNet";"auc";0,875816993464052;"Ionosphere"
4;"ElasticNet";"acc";0,771428571428571;"Ionosphere"
4;"ElasticNet";"brier_score";0,168662100852449;"Ionosphere"
5;"ElasticNet";"auc";0,985507246376812;"Ionosphere"
5;"ElasticNet";"acc";0,914285714285714;"Ionosphere"
5;"ElasticNet";"brier_score";0,0793146529947913;"Ionosphere"
6;"ElasticNet";"auc";0,882352941176471;"Ionosphere"
6;"ElasticNet";"acc";0,857142857142857;"Ionosphere"
6;"ElasticNet";"brier_score";0,143196465392866;"Ionosphere"
7;"ElasticNet";"auc";0,912;"Ionosphere"
7;"ElasticNet";"acc";0,914285714285714;"Ionosphere"
7;"ElasticNet";"brier_score";0,0929860702579806;"Ionosphere"
8;"ElasticNet";"auc";0,884615384615385;"Ionosphere"
8;"ElasticNet";"acc";0,942857142857143;"Ionosphere"
8;"ElasticNet";"brier_score";0,0886478857523528;"Ionosphere"
9;"ElasticNet";"auc";0,972789115646258;"Ionosphere"
9;"ElasticNet";"acc";0,857142857142857;"Ionosphere"
9;"ElasticNet";"brier_score";0,0948951966289018;"Ionosphere"
10;"ElasticNet";"auc";0,886363636363636;"Ionosphere"
10;"ElasticNet";"acc";0,828571428571429;"Ionosphere"
10;"ElasticNet";"brier_score";0,12788426704958;"Ionosphere"
1;"GBM";"auc";0,956521739130435;"Ionosphere"
1;"GBM";"acc";0,916666666666667;"Ionosphere"
1;"GBM";"brier_score";0,0633688353760855;"Ionosphere"
2;"GBM";"auc";0,952;"Ionosphere"
2;"GBM";"acc";0,885714285714286;"Ionosphere"
2;"GBM";"brier_score";0,0638008624652629;"Ionosphere"
3;"GBM";"auc";0,981884057971015;"Ionosphere"
3;"GBM";"acc";0,942857142857143;"Ionosphere"
3;"GBM";"brier_score";0,0561816230318359;"Ionosphere"
4;"GBM";"auc";0,947712418300654;"Ionosphere"
4;"GBM";"acc";0,885714285714286;"Ionosphere"
4;"GBM";"brier_score";0,103850416160224;"Ionosphere"
5;"GBM";"auc";1;"Ionosphere"
5;"GBM";"acc";1;"Ionosphere"
5;"GBM";"brier_score";0,00646484051278925;"Ionosphere"
6;"GBM";"auc";0,996732026143791;"Ionosphere"
6;"GBM";"acc";0,971428571428571;"Ionosphere"
6;"GBM";"brier_score";0,0303755946391011;"Ionosphere"
7;"GBM";"auc";0,988;"Ionosphere"
7;"GBM";"acc";0,971428571428571;"Ionosphere"
7;"GBM";"brier_score";0,0354045741933651;"Ionosphere"
8;"GBM";"auc";0,995726495726496;"Ionosphere"
8;"GBM";"acc";0,942857142857143;"Ionosphere"
8;"GBM";"brier_score";0,0329128363417752;"Ionosphere"
9;"GBM";"auc";0,942176870748299;"Ionosphere"
9;"GBM";"acc";0,971428571428571;"Ionosphere"
9;"GBM";"brier_score";0,0537754478989665;"Ionosphere"
10;"GBM";"auc";0,973484848484849;"Ionosphere"
10;"GBM";"acc";0,885714285714286;"Ionosphere"
10;"GBM";"brier_score";0,0682736277044247;"Ionosphere"
1;"glm";"auc";0,88628762541806;"Ionosphere"
1;"glm";"acc";0,861111111111111;"Ionosphere"
1;"glm";"brier_score";0,110432135821822;"Ionosphere"
2;"glm";"auc";0,764;"Ionosphere"
2;"glm";"acc";0,885714285714286;"Ionosphere"
2;"glm";"brier_score";0,114387323006943;"Ionosphere"
3;"glm";"auc";0,851449275362319;"Ionosphere"
3;"glm";"acc";0,828571428571429;"Ionosphere"
3;"glm";"brier_score";0,139839087593797;"Ionosphere"
4;"glm";"auc";0,895424836601307;"Ionosphere"
4;"glm";"acc";0,857142857142857;"Ionosphere"
4;"glm";"brier_score";0,106406382368816;"Ionosphere"
5;"glm";"auc";0,916666666666667;"Ionosphere"
5;"glm";"acc";0,942857142857143;"Ionosphere"
5;"glm";"brier_score";0,0544048787380715;"Ionosphere"
6;"glm";"auc";0,852941176470588;"Ionosphere"
6;"glm";"acc";0,828571428571429;"Ionosphere"
6;"glm";"brier_score";0,161766536023581;"Ionosphere"
7;"glm";"auc";1;"Ionosphere"
7;"glm";"acc";0,971428571428571;"Ionosphere"
7;"glm";"brier_score";0,0237980535904754;"Ionosphere"
8;"glm";"auc";0,824786324786325;"Ionosphere"
8;"glm";"acc";0,857142857142857;"Ionosphere"
8;"glm";"brier_score";0,114365032156581;"Ionosphere"
9;"glm";"auc";0,86734693877551;"Ionosphere"
9;"glm";"acc";0,885714285714286;"Ionosphere"
9;"glm";"brier_score";0,0983344285893258;"Ionosphere"
10;"glm";"auc";0,803030303030303;"Ionosphere"
10;"glm";"acc";0,857142857142857;"Ionosphere"
10;"glm";"brier_score";0,122072467803662;"Ionosphere"
1;"Lasso";"auc";0,816053511705686;"Ionosphere"
1;"Lasso";"acc";0,833333333333333;"Ionosphere"
1;"Lasso";"brier_score";0,131151692858;"Ionosphere"
2;"Lasso";"auc";0,928;"Ionosphere"
2;"Lasso";"acc";0,885714285714286;"Ionosphere"
2;"Lasso";"brier_score";0,10786387400234;"Ionosphere"
3;"Lasso";"auc";0,931159420289855;"Ionosphere"
3;"Lasso";"acc";0,885714285714286;"Ionosphere"
3;"Lasso";"brier_score";0,104991567236116;"Ionosphere"
4;"Lasso";"auc";0,869281045751634;"Ionosphere"
4;"Lasso";"acc";0,771428571428571;"Ionosphere"
4;"Lasso";"brier_score";0,173254084008251;"Ionosphere"
5;"Lasso";"auc";0,971014492753623;"Ionosphere"
5;"Lasso";"acc";0,971428571428571;"Ionosphere"
5;"Lasso";"brier_score";0,0935134456812367;"Ionosphere"
6;"Lasso";"auc";0,879084967320261;"Ionosphere"
6;"Lasso";"acc";0,828571428571429;"Ionosphere"
6;"Lasso";"brier_score";0,144282595332719;"Ionosphere"
7;"Lasso";"auc";0,916;"Ionosphere"
7;"Lasso";"acc";0,914285714285714;"Ionosphere"
7;"Lasso";"brier_score";0,093606532319935;"Ionosphere"
8;"Lasso";"auc";0,884615384615385;"Ionosphere"
8;"Lasso";"acc";0,942857142857143;"Ionosphere"
8;"Lasso";"brier_score";0,0920546934669582;"Ionosphere"
9;"Lasso";"auc";0,962585034013605;"Ionosphere"
9;"Lasso";"acc";0,857142857142857;"Ionosphere"
9;"Lasso";"brier_score";0,100888142139702;"Ionosphere"
10;"Lasso";"auc";0,882575757575758;"Ionosphere"
10;"Lasso";"acc";0,828571428571429;"Ionosphere"
10;"Lasso";"brier_score";0,127608472129457;"Ionosphere"
1;"rf";"auc";0,993311036789298;"Ionosphere"
1;"rf";"acc";0,944444444444444;"Ionosphere"
1;"rf";"brier_score";0,0430104444444444;"Ionosphere"
2;"rf";"auc";0,972;"Ionosphere"
2;"rf";"acc";0,885714285714286;"Ionosphere"
2;"rf";"brier_score";0,0620281142857143;"Ionosphere"
3;"rf";"auc";0,981884057971015;"Ionosphere"
3;"rf";"acc";0,942857142857143;"Ionosphere"
3;"rf";"brier_score";0,0558746285714286;"Ionosphere"
4;"rf";"auc";0,964052287581699;"Ionosphere"
4;"rf";"acc";0,885714285714286;"Ionosphere"
4;"rf";"brier_score";0,0886061714285714;"Ionosphere"
5;"rf";"auc";1;"Ionosphere"
5;"rf";"acc";1;"Ionosphere"
5;"rf";"brier_score";0,00792948571428571;"Ionosphere"
6;"rf";"auc";0,996732026143791;"Ionosphere"
6;"rf";"acc";0,971428571428571;"Ionosphere"
6;"rf";"brier_score";0,0412364571428571;"Ionosphere"
7;"rf";"auc";0,992;"Ionosphere"
7;"rf";"acc";0,971428571428571;"Ionosphere"
7;"rf";"brier_score";0,0352877714285714;"Ionosphere"
8;"rf";"auc";0,991452991452991;"Ionosphere"
8;"rf";"acc";0,942857142857143;"Ionosphere"
8;"rf";"brier_score";0,0305347428571429;"Ionosphere"
9;"rf";"auc";0,943877551020408;"Ionosphere"
9;"rf";"acc";0,942857142857143;"Ionosphere"
9;"rf";"brier_score";0,0657576;"Ionosphere"
10;"rf";"auc";0,962121212121212;"Ionosphere"
10;"rf";"acc";0,885714285714286;"Ionosphere"
10;"rf";"brier_score";0,0714843428571429;"Ionosphere"
1;"Ridge";"auc";0,859531772575251;"Ionosphere"
1;"Ridge";"acc";0,888888888888889;"Ionosphere"
1;"Ridge";"brier_score";0,122682171806484;"Ionosphere"
2;"Ridge";"auc";0,944;"Ionosphere"
2;"Ridge";"acc";0,885714285714286;"Ionosphere"
2;"Ridge";"brier_score";0,095270422076327;"Ionosphere"
3;"Ridge";"auc";0,938405797101449;"Ionosphere"
3;"Ridge";"acc";0,885714285714286;"Ionosphere"
3;"Ridge";"brier_score";0,103393021064999;"Ionosphere"
4;"Ridge";"auc";0,872549019607843;"Ionosphere"
4;"Ridge";"acc";0,771428571428571;"Ionosphere"
4;"Ridge";"brier_score";0,168033276877962;"Ionosphere"
5;"Ridge";"auc";0,992753623188406;"Ionosphere"
5;"Ridge";"acc";0,914285714285714;"Ionosphere"
5;"Ridge";"brier_score";0,0817205092397978;"Ionosphere"
6;"Ridge";"auc";0,875816993464052;"Ionosphere"
6;"Ridge";"acc";0,857142857142857;"Ionosphere"
6;"Ridge";"brier_score";0,144014979760937;"Ionosphere"
7;"Ridge";"auc";0,928;"Ionosphere"
7;"Ridge";"acc";0,914285714285714;"Ionosphere"
7;"Ridge";"brier_score";0,0885453351780491;"Ionosphere"
8;"Ridge";"auc";0,888888888888889;"Ionosphere"
8;"Ridge";"acc";0,971428571428571;"Ionosphere"
8;"Ridge";"brier_score";0,0778191957025894;"Ionosphere"
9;"Ridge";"auc";0,935374149659864;"Ionosphere"
9;"Ridge";"acc";0,857142857142857;"Ionosphere"
9;"Ridge";"brier_score";0,107780916823634;"Ionosphere"
10;"Ridge";"auc";0,890151515151515;"Ionosphere"
10;"Ridge";"acc";0,828571428571429;"Ionosphere"
10;"Ridge";"brier_score";0,12330700614584;"Ionosphere"
1;"Boosted Stumps";"auc";0,743421052631579;"liver"
1;"Boosted Stumps";"acc";0,685714285714286;"liver"
1;"Boosted Stumps";"brier_score";0,201214425033035;"liver"
2;"Boosted Stumps";"auc";0,557971014492754;"liver"
2;"Boosted Stumps";"acc";0,542857142857143;"liver"
2;"Boosted Stumps";"brier_score";0,284130817693618;"liver"
3;"Boosted Stumps";"auc";0,56;"liver"
3;"Boosted Stumps";"acc";0,4;"liver"
3;"Boosted Stumps";"brier_score";0,324475952463545;"liver"
4;"Boosted Stumps";"auc";0,666666666666667;"liver"
4;"Boosted Stumps";"acc";0,6;"liver"
4;"Boosted Stumps";"brier_score";0,234333782496107;"liver"
5;"Boosted Stumps";"auc";0,561224489795918;"liver"
5;"Boosted Stumps";"acc";0,485714285714286;"liver"
5;"Boosted Stumps";"brier_score";0,266110959781307;"liver"
6;"Boosted Stumps";"auc";0,767361111111111;"liver"
6;"Boosted Stumps";"acc";0,794117647058823;"liver"
6;"Boosted Stumps";"brier_score";0,207508841814888;"liver"
7;"Boosted Stumps";"auc";0,772727272727273;"liver"
7;"Boosted Stumps";"acc";0,705882352941177;"liver"
7;"Boosted Stumps";"brier_score";0,207253111227273;"liver"
8;"Boosted Stumps";"auc";0,633217993079585;"liver"
8;"Boosted Stumps";"acc";0,5;"liver"
8;"Boosted Stumps";"brier_score";0,247285844617606;"liver"
9;"Boosted Stumps";"auc";0,55;"liver"
9;"Boosted Stumps";"acc";0,5;"liver"
9;"Boosted Stumps";"brier_score";0,275418963251216;"liver"
10;"Boosted Stumps";"auc";0,680701754385965;"liver"
10;"Boosted Stumps";"acc";0,617647058823529;"liver"
10;"Boosted Stumps";"brier_score";0,228701434893561;"liver"
1;"CART";"auc";0,634868421052632;"liver"
1;"CART";"acc";0,542857142857143;"liver"
1;"CART";"brier_score";0,276039917439696;"liver"
2;"CART";"auc";0,494565217391304;"liver"
2;"CART";"acc";0,457142857142857;"liver"
2;"CART";"brier_score";0,333466769579071;"liver"
3;"CART";"auc";0,485;"liver"
3;"CART";"acc";0,485714285714286;"liver"
3;"CART";"brier_score";0,33706069601488;"liver"
4;"CART";"auc";0,65;"liver"
4;"CART";"acc";0,628571428571429;"liver"
4;"CART";"brier_score";0,246803524541049;"liver"
5;"CART";"auc";0,551020408163265;"liver"
5;"CART";"acc";0,514285714285714;"liver"
5;"CART";"brier_score";0,285803786257999;"liver"
6;"CART";"auc";0,694444444444444;"liver"
6;"CART";"acc";0,676470588235294;"liver"
6;"CART";"brier_score";0,214659396533805;"liver"
7;"CART";"auc";0,651515151515152;"liver"
7;"CART";"acc";0,647058823529412;"liver"
7;"CART";"brier_score";0,235354662451162;"liver"
8;"CART";"auc";0,595155709342561;"liver"
8;"CART";"acc";0,588235294117647;"liver"
8;"CART";"brier_score";0,30035563384936;"liver"
9;"CART";"auc";0,525;"liver"
9;"CART";"acc";0,5;"liver"
9;"CART";"brier_score";0,300022474083474;"liver"
10;"CART";"auc";0,58421052631579;"liver"
10;"CART";"acc";0,647058823529412;"liver"
10;"CART";"brier_score";0,251001027509412;"liver"
1;"ElasticNet";"auc";0,792763157894737;"liver"
1;"ElasticNet";"acc";0,742857142857143;"liver"
1;"ElasticNet";"brier_score";0,201020615058191;"liver"
2;"ElasticNet";"auc";0,65036231884058;"liver"
2;"ElasticNet";"acc";0,514285714285714;"liver"
2;"ElasticNet";"brier_score";0,245139998365137;"liver"
3;"ElasticNet";"auc";0,533333333333333;"liver"
3;"ElasticNet";"acc";0,571428571428571;"liver"
3;"ElasticNet";"brier_score";0,282609088586646;"liver"
4;"ElasticNet";"auc";0,68;"liver"
4;"ElasticNet";"acc";0,685714285714286;"liver"
4;"ElasticNet";"brier_score";0,23374626293853;"liver"
5;"ElasticNet";"auc";0,63265306122449;"liver"
5;"ElasticNet";"acc";0,657142857142857;"liver"
5;"ElasticNet";"brier_score";0,22739887609383;"liver"
6;"ElasticNet";"auc";0,722222222222222;"liver"
6;"ElasticNet";"acc";0,705882352941177;"liver"
6;"ElasticNet";"brier_score";0,218660446474746;"liver"
7;"ElasticNet";"auc";0,768939393939394;"liver"
7;"ElasticNet";"acc";0,647058823529412;"liver"
7;"ElasticNet";"brier_score";0,209976701542289;"liver"
8;"ElasticNet";"auc";0,591695501730104;"liver"
8;"ElasticNet";"acc";0,529411764705882;"liver"
8;"ElasticNet";"brier_score";0,23863994616829;"liver"
9;"ElasticNet";"auc";0,667857142857143;"liver"
9;"ElasticNet";"acc";0,617647058823529;"liver"
9;"ElasticNet";"brier_score";0,254200532764827;"liver"
10;"ElasticNet";"auc";0,670175438596491;"liver"
10;"ElasticNet";"acc";0,617647058823529;"liver"
10;"ElasticNet";"brier_score";0,23183909510821;"liver"
1;"GBM";"auc";0,828947368421053;"liver"
1;"GBM";"acc";0,8;"liver"
1;"GBM";"brier_score";0,177195912769313;"liver"
2;"GBM";"auc";0,561594202898551;"liver"
2;"GBM";"acc";0,514285714285714;"liver"
2;"GBM";"brier_score";0,286797736692955;"liver"
3;"GBM";"auc";0,543333333333333;"liver"
3;"GBM";"acc";0,4;"liver"
3;"GBM";"brier_score";0,313089236539942;"liver"
4;"GBM";"auc";0,7;"liver"
4;"GBM";"acc";0,685714285714286;"liver"
4;"GBM";"brier_score";0,227336363011971;"liver"
5;"GBM";"auc";0,54421768707483;"liver"
5;"GBM";"acc";0,514285714285714;"liver"
5;"GBM";"brier_score";0,26199942463816;"liver"
6;"GBM";"auc";0,770833333333333;"liver"
6;"GBM";"acc";0,735294117647059;"liver"
6;"GBM";"brier_score";0,200542268303262;"liver"
7;"GBM";"auc";0,723484848484849;"liver"
7;"GBM";"acc";0,676470588235294;"liver"
7;"GBM";"brier_score";0,221239909002396;"liver"
8;"GBM";"auc";0,664359861591695;"liver"
8;"GBM";"acc";0,588235294117647;"liver"
8;"GBM";"brier_score";0,231172190301862;"liver"
9;"GBM";"auc";0,464285714285714;"liver"
9;"GBM";"acc";0,5;"liver"
9;"GBM";"brier_score";0,268776590252915;"liver"
10;"GBM";"auc";0,701754385964912;"liver"
10;"GBM";"acc";0,647058823529412;"liver"
10;"GBM";"brier_score";0,227973008462045;"liver"
1;"glm";"auc";0,792763157894737;"liver"
1;"glm";"acc";0,685714285714286;"liver"
1;"glm";"brier_score";0,188566733693651;"liver"
2;"glm";"auc";0,590579710144927;"liver"
2;"glm";"acc";0,514285714285714;"liver"
2;"glm";"brier_score";0,259476179573334;"liver"
3;"glm";"auc";0,546666666666667;"liver"
3;"glm";"acc";0,514285714285714;"liver"
3;"glm";"brier_score";0,270616078576017;"liver"
4;"glm";"auc";0,696666666666667;"liver"
4;"glm";"acc";0,685714285714286;"liver"
4;"glm";"brier_score";0,225605471389783;"liver"
5;"glm";"auc";0,64625850340136;"liver"
5;"glm";"acc";0,628571428571429;"liver"
5;"glm";"brier_score";0,221763896008831;"liver"
6;"glm";"auc";0,690972222222222;"liver"
6;"glm";"acc";0,705882352941177;"liver"
6;"glm";"brier_score";0,213981498319483;"liver"
7;"glm";"auc";0,806818181818182;"liver"
7;"glm";"acc";0,676470588235294;"liver"
7;"glm";"brier_score";0,195291608411125;"liver"
8;"glm";"auc";0,560553633217993;"liver"
8;"glm";"acc";0,558823529411765;"liver"
8;"glm";"brier_score";0,246780222953747;"liver"
9;"glm";"auc";0,682142857142857;"liver"
9;"glm";"acc";0,617647058823529;"liver"
9;"glm";"brier_score";0,238390176602341;"liver"
10;"glm";"auc";0,670175438596491;"liver"
10;"glm";"acc";0,558823529411765;"liver"
10;"glm";"brier_score";0,224248456427229;"liver"
1;"Lasso";"auc";0,779605263157895;"liver"
1;"Lasso";"acc";0,685714285714286;"liver"
1;"Lasso";"brier_score";0,205297339648027;"liver"
2;"Lasso";"auc";0,630434782608696;"liver"
2;"Lasso";"acc";0,542857142857143;"liver"
2;"Lasso";"brier_score";0,251500977794829;"liver"
3;"Lasso";"auc";0,533333333333333;"liver"
3;"Lasso";"acc";0,571428571428571;"liver"
3;"Lasso";"brier_score";0,281431837631008;"liver"
4;"Lasso";"auc";0,68;"liver"
4;"Lasso";"acc";0,685714285714286;"liver"
4;"Lasso";"brier_score";0,233416951547317;"liver"
5;"Lasso";"auc";0,625850340136054;"liver"
5;"Lasso";"acc";0,6;"liver"
5;"Lasso";"brier_score";0,223621052774481;"liver"
6;"Lasso";"auc";0,694444444444444;"liver"
6;"Lasso";"acc";0,676470588235294;"liver"
6;"Lasso";"brier_score";0,218405455754819;"liver"
7;"Lasso";"auc";0,772727272727273;"liver"
7;"Lasso";"acc";0,647058823529412;"liver"
7;"Lasso";"brier_score";0,209216785908587;"liver"
8;"Lasso";"auc";0,588235294117647;"liver"
8;"Lasso";"acc";0,617647058823529;"liver"
8;"Lasso";"brier_score";0,2417261126101;"liver"
9;"Lasso";"auc";0,653571428571429;"liver"
9;"Lasso";"acc";0,617647058823529;"liver"
9;"Lasso";"brier_score";0,252960783481504;"liver"
10;"Lasso";"auc";0,666666666666667;"liver"
10;"Lasso";"acc";0,617647058823529;"liver"
10;"Lasso";"brier_score";0,231812959261721;"liver"
1;"rf";"auc";0,782894736842105;"liver"
1;"rf";"acc";0,771428571428571;"liver"
1;"rf";"brier_score";0,1922944;"liver"
2;"rf";"auc";0,5;"liver"
2;"rf";"acc";0,4;"liver"
2;"rf";"brier_score";0,296589485714286;"liver"
3;"rf";"auc";0,565;"liver"
3;"rf";"acc";0,428571428571429;"liver"
3;"rf";"brier_score";0,321651657142857;"liver"
4;"rf";"auc";0,655;"liver"
4;"rf";"acc";0,571428571428571;"liver"
4;"rf";"brier_score";0,228482285714286;"liver"
5;"rf";"auc";0,501700680272109;"liver"
5;"rf";"acc";0,571428571428571;"liver"
5;"rf";"brier_score";0,266823771428571;"liver"
6;"rf";"auc";0,65625;"liver"
6;"rf";"acc";0,588235294117647;"liver"
6;"rf";"brier_score";0,227407176470588;"liver"
7;"rf";"auc";0,681818181818182;"liver"
7;"rf";"acc";0,676470588235294;"liver"
7;"rf";"brier_score";0,229941882352941;"liver"
8;"rf";"auc";0,595155709342561;"liver"
8;"rf";"acc";0,5;"liver"
8;"rf";"brier_score";0,252027529411765;"liver"
9;"rf";"auc";0,535714285714286;"liver"
9;"rf";"acc";0,5;"liver"
9;"rf";"brier_score";0,268748823529412;"liver"
10;"rf";"auc";0,587719298245614;"liver"
10;"rf";"acc";0,529411764705882;"liver"
10;"rf";"brier_score";0,247806;"liver"
1;"Ridge";"auc";0,796052631578947;"liver"
1;"Ridge";"acc";0,714285714285714;"liver"
1;"Ridge";"brier_score";0,199946769432951;"liver"
2;"Ridge";"auc";0,634057971014493;"liver"
2;"Ridge";"acc";0,542857142857143;"liver"
2;"Ridge";"brier_score";0,250770790073521;"liver"
3;"Ridge";"auc";0,53;"liver"
3;"Ridge";"acc";0,542857142857143;"liver"
3;"Ridge";"brier_score";0,27677466468772;"liver"
4;"Ridge";"auc";0,69;"liver"
4;"Ridge";"acc";0,742857142857143;"liver"
4;"Ridge";"brier_score";0,235160670768161;"liver"
5;"Ridge";"auc";0,622448979591837;"liver"
5;"Ridge";"acc";0,571428571428571;"liver"
5;"Ridge";"brier_score";0,226922311407334;"liver"
6;"Ridge";"auc";0,711805555555556;"liver"
6;"Ridge";"acc";0,705882352941177;"liver"
6;"Ridge";"brier_score";0,220541226986929;"liver"
7;"Ridge";"auc";0,799242424242424;"liver"
7;"Ridge";"acc";0,676470588235294;"liver"
7;"Ridge";"brier_score";0,206381408381166;"liver"
8;"Ridge";"auc";0,598615916955017;"liver"
8;"Ridge";"acc";0,588235294117647;"liver"
8;"Ridge";"brier_score";0,239057339386785;"liver"
9;"Ridge";"auc";0,642857142857143;"liver"
9;"Ridge";"acc";0,617647058823529;"liver"
9;"Ridge";"brier_score";0,249906683165904;"liver"
10;"Ridge";"auc";0,691228070175439;"liver"
10;"Ridge";"acc";0,588235294117647;"liver"
10;"Ridge";"brier_score";0,227495159082478;"liver"
1;"Boosted Stumps";"auc";0,882352941176471;"parkinsons"
1;"Boosted Stumps";"acc";0,9;"parkinsons"
1;"Boosted Stumps";"brier_score";0,0737868821212991;"parkinsons"
2;"Boosted Stumps";"auc";1;"parkinsons"
2;"Boosted Stumps";"acc";0,9;"parkinsons"
2;"Boosted Stumps";"brier_score";0,0652589560654583;"parkinsons"
3;"Boosted Stumps";"auc";0,976190476190476;"parkinsons"
3;"Boosted Stumps";"acc";0,9;"parkinsons"
3;"Boosted Stumps";"brier_score";0,0670327265478643;"parkinsons"
4;"Boosted Stumps";"auc";1;"parkinsons"
